ideal_durations,budget_levl,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,best_months,city,city_photo,short_description
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,1,"06, 07, 08","Heidelberg, Germany",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHopuWNJvqWrUNsIJwFP5Kx3YC7flNiYWJHf5DQ4fTUyY24t3P0rdO_4mgC5vY7P8zmb9L9b_39DcKTeti6niKP1pwa2JATTb8r2wUpZhKJzljLg87lChfgxLNc15HLyeY396rXS9hOYqh1QXiQOXrDh6xCzfTGPzbgnCb4uMaHsy_cThrLwqtNwY6C_D2uveNMxBYQzbrIWtxOLLOjCmDBljJZX3mHqlwhD0ohyzZpETmVGfZTp4JkPm0c30e6qk414hPEqRRSrn2TsjIzqZdmAJunPMEYcu-HMqMQj_zndPtMY-qbK7DFPxLScu2Pj-0tnWqntIWnDcXZFXoFGw1iyBBdV9jvudQ5QUQ1jiTN92YOGBuvzRBFqtL3jm6bhoBbch1DeNBio9I9oEXeJG1TL5we35kKtzpf7x62opcn-x4ikWwNG6ZIafF9-Zi8nyJIfUz6QyEos7MuOrbWiDFbBPoC1RTHYuuckqmkjOzT3-87bkYQ2P6cZGT-iI_tEpkAU6ufhyVAjyS10BvPgKLVdZ1fiX9NnMvNZwqVDcXecHKJDdgl-ARuNfvwdCf_K78TcOeCg_nGGRg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere."
"[""Shorttrip""]",2,1,1,1,1,0,1,1,1,1,"12, 01, 02","Hobart, Australia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpY8WehQdSoae_4LC_mILqLy2cSbluC9ScpOQYrRTt5xnMendyYTmJvWxMFIf6byXDOeRD92dXlDnx0752HZ4KUi05byO24BkLYLg9g1okLZsN3pUFq8N_55H9ufsHOBX5gfv4OaWYBJ-90c6s0PRtvvQ847nxIHWz6XRSGZBRmAsNdQVOe5xtqnOF1LRG9IgWPyXfP23YtoCHUaoRug3B6McWZY_NqJAi7DMEGUm4T6GzPf38yzPHQrOHqpKhAUk5M9H9tRaeNHR1uuskE05p5_9o8VbsNz8uVuL3ruDYC5UOGnHy9O-YBY5D85lB3QhtEwuDUDkXaxa8kIk4r42SUXqk5DBj7LDqWcg6jFFcfcFWT1JiziY0_jU3y5wfuGEZQvlsHXq_jKMp-cmxOZ0JOiWox6e8zqqN6XDangdcjOEAbCLvADfeewd8MEpvsTk66iYZZ-OWnmixfTbkBV66scjo6dMNtZXKOCKG7QeUPNhQSCbI9woCfuTW37bUqHJeuZ22j594eoYTODVz27MQUKxPhHZ9tzuB9Aav3UsVMZxLJnNR3GYS2fqU18Fq7nilsOaiCWVfGag&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming waterfront views and a laid-back vibe invite exploration through historic streets, bustling markets, and the surrounding natural beauty of rugged landscapes."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,1,"04, 05, 10","Nagasaki, Japan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpPDh5Q87XPM3fSW75nKcs43ugIJgfE5fdXIR4XZZk9GO4r6O9t5-nRIYZlCmGsBuDffLadb21xo8rcy5NNbwJcECqC7NrKQnZC6Ha76fEoCEauxiTmK_MqloxD7kulowf280BN61ETIkc7jyisRM2vgY7ENSbRIRBg4mM6oWCVaxlWS9-fqe3Ro63agIzd47fGxmRO2ME6FcrdnxSpS9VS4qBRzj4r7hnHjfeenD6N5wi7HkhbJXI97iy5qgLPQdPuUDOERZZUEDNae3_Ae9jqkuifU65ZIBMp02kxe__6col-xe3zNOnaJTGDeQZDWftq_xSlpdL-r4ryPkNB_MdW66YOQvl8dUEWb4TNlbDRVaF-ot0bB9tylHoh0vcnBWobnClK-J87ypgLjlJD-YPCvxjua5JUW2DAM7p8bNKJd_Vhe8FHrz3yVvzgn6n0OtvDhE5Lzw8AzeY-1GUDZ5TNyfB6ezPDiU72V4ZjtZyTtUCiLb89Fd8bTmKVQLuVp5Q2xusYiGQVFO-6wf8wtqh8zVu7lQ842phsGaOuuIkiUQaepwxjbj7pi3Ltn3VYS7DftBHM&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Steeped in history and surrounded by lush hills, this city offers a poignant mix of serene gardens and vibrant cultural experiences."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,1,"06, 07, 08","Utrecht, Netherlands",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrRxjXdi48FzU1R-lRPfoptE2_D2v6TIkN9VetcSP_BFAZxisn8BQhs5gIVYEO91M4h_-AOwRTlLk8W1uF8pkWOqFgzti2DgunhkYx6C0QC4RQCZbn28D3SnISuQmAGL30PaZzPm17zHiAvJ7x6raQs8wb4uQccAJY4lOO1RULtMQyXNpYdzK-tjq_NV4LWE4PP-ZIFiWgqyeiHu4YqC7-0S4KYXCmNbLHwnWj4CqWu0uHDbbh7ecvfOqwZYQ-RVUYR9h2srZova0_yZQe0FAbtRxTJtJFvBhcbSeikK5qhwYZOyTNzJuNUMwczOEFY2ovodyMOka0YYvbTs7zoHlzuvaMhSZutQSpiTDPZb6O2fDB9nhQqj2wHi5kJp_a-9y5V3vpQ_5fk24mrXIo6gGGJoiVL6nVDLx9OQ0Oo9tEcRB_8oG3Q97NUQ0wqUioaAnVLCHdt4iRDy0THJgwFMVNYHjW0cwdf3ZmgPKqsp587vUzTIBzp1d8u3I1tivc9_kc36BaDOdMGY60KnfHvjVVrseOaJiu8nNo4Uv1Fg937cY4xU8rzHeuzjLikE3HSjwYabCE2&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming canals lined with cozy cafés and historic buildings create a warm, inviting atmosphere perfect for leisurely strolls and quiet exploration."
"[""Shorttrip""]",1,1,1,1,0,0,1,0,0,1,"11, 12, 01","Bagan, Myanmar",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoJSZnRBzObQAZ4RIipBoyVq4fvngDORfH7sYTdRIXAMrJT1ZtUg7YkwNoXL016dNV-LveKEmNrT0TVRb6B1qCfJmC9xZvsnOZUsMR0j-q-Aaj_17pr6Pr9Xg87307xztUgOerQkePl2MZRkRvZw7T_QTpiB4QkTDq5vGqWQpy9ev0ZKA0RGTcQGNaEzWeZzuxf1wMfNUiC3xL-tE0h2vwSxErggrrl0GdkqX1jkmRJX0Np_4GNYD59_Y5OO3CcHwaXRFDkJIW_PdCakaBdFQM9TwkpKJ-UFQCxK2nLlTc7O8sYdBVfmtwx5wUzx9Hb887J5ynFv56kXU-3eYG56W5DYKvPAwkNVRU3QG-TpVft7eu55VIE0VtO7PqFhmkMEHQDL4dgFJLExWJj8EYYwkzXvxMf1leHTSeNFvGKWmz4NZ6e-feIXxW99neI0PZ_sBZN5wAkfS1wpWYB0hjszabGU61F5A2IQinz4li99p-K8OuRyz81OW-2OUb8Jh97p8jSekTCR0031BiLFSRJKcfAjUkyq3HEdjpXBfTrVtseNjNkJqGsuhV0eQBOyIhsiexTexiC&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Ancient temples rise from misty plains, where the golden glow of sunrise paints a serene landscape that feels both timeless and mystical."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,0,"06, 07, 08","Malmö, Sweden",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrQWoPydSxNb9o4Ib17ziFP3zPxwTajwqF4yFSz_ZgWXhyl7lGDlN7z3McbW7BqerjNbQ2HPFTfLKuBhp4TWKa1u4mp1-rztkVaJjYD1GG5tr4Px7DRwne9Ddtc2KZVhSWIp9mRDiAvMtj68lCvfat3mzu4CXqx1JMij83Jv3MS115cH1ou5XucEljzqFCq-9YagKqLec31RCKca7IXV19m8on694FE8y3ve4Fy3nCT4D7uZCdJrVOD8FpmVYy_XQcyWHK4gYfMlSywNhI-WOdQk75K_3wMZtXon3wrxPKmHK8k1DOK35UMt5wZM6_lvY2NuaYlRYv0AzwoWPXb2yYSF4_K5aIsmJdiJxl0nM9BBpfK_wTaP_x8G6Joutg_F9_r21zcOpv8HwjrAmKJeuxDiO4zO1ilgjdcTLEKWedGepfNnB0u_0zVjyhobJsCEUrkUEbL9Pzb8IUaYrj4bjrc2ixkfCbe34GfYW5ImtfilRY4vcs6OtJezkwT5TRWtPmbmXgsyk1Lrtpw_elZTTA_-DKqF6KIoFzLdUqdxzgJVkRVbPYhw7ro6J0CWpNy7xYmDdEE&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming canals, innovative architecture, and a laid-back vibe make it perfect for leisurely strolls and exploring vibrant cultural scenes."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"04, 05, 07","Amsterdam, Netherlands",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrMvG-RSjSZF0fYYQUdzBc2f8PRiOwoDWuPOG0DUVeGWCJDnHBOfJ3GpjaNTOZjdL9N3HYat7qaTHmInW6_Jjdx_o-VzFBUgLeorDtjJpCXItSyjqjC5MDd5myImOfHRPfylZrDEJSWQcuuKGOTzGldQkZCzw5II2z1xNycEWO6nBBOQUbc7E1oe1UTIFHVVZAGKpvhafDyfugZw9pIeZcTZGClxhdpiCL_DyZkMXzSzNtfrFCUU0avNxubZhcTVVWstEJlCDZykvGdDiQAvhsy3zAf17VAJ1DJAdzg8rDCdXRVMpkBQb5kERqnk0BczrIPjoq7WMcam2R8DKMm1TP6Ep_uSqUxWfFxecpFsz2kR48_K34KNl7apHmyK4NwgXI66DZM51n9HD0vKNqHqaBm7cAFl61WGORZJt-lHUNm4IaSvyjD_9fT1nh84Lm29B_DwZ-qVKEAieCcrDqV5N7CWnCCAIh3_fuNvgrPgv7l39vE8O9agXFbsFSNCFGOw_Wde21Xt63yhvUReAwKcyiy28kZHgCmAy7-S279K9sMwS0oIVLtysEazrZTCOpDCWA57xCE&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming canals wind through vibrant neighborhoods, where historic architecture meets cozy cafés and the air buzzes with a creative energy."
"[""Longtrip""]",3,1,1,1,0,1,1,1,1,0,"04, 05, 09","New York, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpo9Qz332oKkHAaK2UhiFcjCxABjLZVuMMVLhi1IkRNIfvt9Y0TnTjvYNab6oTILs1ynX1pvYXBYL0RJj9FJ9SxN5EQ1_4MC_ioX4lknfDmZcp9JboBdLjlupVuzswMwaqw4jP-eIioZah_8Z3SUQNbCCPeo4cguskRoOamH_rmDf1EtWy4igmNJh0s0fzrE8b-NDcWonQa4q4byTRIL7LTnr0tlszPvykSeILW9yH9lwe8UEjAHmEUcupO-RWuZjMtp63da40yhsAGNOT1FpZmTCQFpdmSGtfmKzjj9Ij39EvBn6xr9M2cGP-6sSE064o_YbX3bguSfLnV17SQX-4hKHUG0Sh1b4F1BPCU-VYZG_On8UWlGEbljIKzASjrKxlzKTP8HsCU-d6y5Y7421_5Hda2UUGJZCIRmL6drvtKSFUbyEqr7n4yn3baUyzSS-dpg9MafjQS49jOaEpKo0wBnXB9AkXgvanJr0bBGy_ANfBVF65_u2CAECfH1nsDg_JvO5IYUsPpMYFaRHcMc067vzN6JT5YqUKueomjnR_4FQ3f3Tk-Le7hHo5yn6IcNsHOwLniWXX6JA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"The city buzzes with energy, offering iconic skylines, diverse cultures, and a sensory overload of sights, sounds, and tastes at every corner."
"[""Shorttrip""]",3,1,1,1,0,1,1,1,1,0,"06, 07, 08","Chicago, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHogFpST1s6iPgyEbftsyOsZFPa9fT1lbU22V06MuU7phrxIptRFXOXbiZCA-8IAhvBhQyvkV5n1YDaxCqjHWQ82ckvvprVdVzgVaDpXUAhc281ZbvTyTjimeDhUL0GIG9kw13WgBuvzJcBVcHhcbZsKr4Ou7JUzsUfSi7f27UFHyUr_UpGl3zUWoQvtO3DjjG7ND36iyPXEkHQthDSUlXlDo0u9dW75JEf-3p33YvSWbsqH-J43FgeMoa3knEASMN-DBwNbr3iShrEucR3rNpozwYs1lJ2jm7e5GhvO1j6nWLLzbdwdTQHBpD1s-otdp5A47k7qh3jow_rDSPy3d-TA7AKTBh8F5IAhAMnyIfIH261qVMrJmtnWNopVB6kZz4JL492dkzTCD-JMGHGIJ9EkdzLdzTRWtemFWXNXP1DrSjnhNNsq-xtSxjQ4VhXX1VH4B1HrWS52HxAu-quEA6MNq0GYY0Ox4jv7GV9KA6JZV9zS9S_nuL-Uz0146iSG6BWx4pjKEOvzb8f_A_qcrGWIQNA71c20lArxdzW6LNupGK5C4A8uN3mbZEbHODSJYcJAtZl9&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Dynamic streets filled with diverse food, vibrant arts, and stunning architecture create a lively yet welcoming urban atmosphere by the lake."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"04, 05, 10","Raleigh, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpoRVfuFzXmIhrff4DbBv4nf7_ogcozFdejvnVMeWy4EpcI2nITqnaot9YCWofzxubgM6rHCh2TG4MeMlXAVYplDDKxEErudveGRMvOeo5tglePdai-h01XRwb_xSQdbhUfTny7G0YH3du_BBuV084H2T4F1ugzw9ldi3W25-RF-_rsh4LYaUIGLDdqEj77gG4DBlD6a8IqE77-LPoLIdYbnTEs8oyIchkx8Bt_FXId1teiT4AP73IbisiCgZLm9AXcsIAvuUjkzuWHHjguBrFSL06jNMnO4Brp9VYzc84zcjKO-K7wK42x9HJVgx12pb3l0P9kiAr5odafGnscEYunM2Pht9Bvk0OdL6r1EmKbVktghjwSxFL4H4jgT4kToyb3Dx_sbeP0vQsaHARPBjGBPTCKz7Jc0O3o8ShUqHfGWbsG0b8u0p9e3Ld8Dn3EVuynVTklne27eoM5BJ-OqTW8Z-uEhnVYMtLKvOeI0Wn3AEvlhkmcAxLkAbj4fr3RAbD2LPLmo1y6oAakwAoaly5JHakDpGjSn2xDS6U0EJ6JDa-x2hI536MZZ2esCZKn_OWtoeCq&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Tree-lined streets and historic architecture mix with modern art scenes and vibrant food markets, offering a warm, welcoming southern charm."
"[""Shorttrip""]",3,1,1,1,0,1,1,1,1,1,"06, 07, 08","Trondheim, Norway",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrEANM-UkJbmRPUd6UPVYikQffDGT3bQiBvcUrlJplzOjMi1l5WhwagAkqdgFs-b6vJ82fZ3HZi2Gchs4KD7TB4aR6C5CxDHz8ZIjm7jEGDhtbHBSCmKI2WH-3t-z5Zc0DmQHhKAeatFtjDMg4RfhxEMydZB6M1lHKE0aPVgD5CKuvlm_gn1RSevRiRg4qZZlTaCGkMX1lpsCFx-i-mmtXTCEsV98MYrfpD5LdK-TV3eTr1aXnI6ae3lWJx1XrSCaFmSmrf4XGwrWSrAgxzvv9ng6vMgpyIJ9uzeaTt74b8PAX8KYz14Y0qhzcweS3CrJxVtBzvNnOKvu20bGjP4y01qQ_0GYXfz0gXw3cF6Xhqsy12NQpiJEDjJxRmvH-XJVgc2B35HD-ecoXc9DrohocQJnS4Mz7dLxrWrZWkOqJPeOroxMexJ-vzi05La3B_jOn9a6-J2CXI8bnA8WOTNWt51eNFU3hdBktGgsrCV7S5PmaKsjZNUgZRfId4_-Vg5sANl9Onh60rmU3TNDVBuf9-azrZZ6Q_s0rwdixKYekXGbm45AmHjFJg7ee6ENMtknZZyDox&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming wooden houses, crisp Nordic air, and a vibrant student atmosphere create a cozy yet lively vibe that's both welcoming and invigorating."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,1,"05, 06, 07","Bruges, Belgium",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHp1CnbemEIt0hbXx4W4QaknwhLTXVSzVbUep_jYAogpS_lEdvJZ8TgNBJ8WaDEeAj5HVXSnaUnJ17QDivoIeCEwEndiRAZznODtuBi-QO2FjSETzN95nZEpKJh3LDFiR9El9lsCTrkIgjjHmGe0wrmQ2YmouslHwYDOVQ6NA0INdBdcJe2pXYW1ozHAo-C6nJTbPi1BTkMUCtmBbaGTIN8Srt_CduxNH9IH4-MtBC7wIID6mL9bIpdya1Gc1hZKhsDrbPPYuJFwe9aDOOhGI1DM166OUb0cm9xc7jW4NfK78j6660UUtmo1cMUSwPvHoR9RuvBBkkVuJch-jkIn5t-nZe95QWDKcvAwHZ_3cD88TJgxY232fyyI33C4XMIONQxKbDWjGb60FXOsQ6XquMYe71xQoWFhTH_lr0DG8x6uK1PtJ6fcJdytWx4fRxPq8sMVUNP4pdLOvjyJigaxBNUCV7mpP-DR2Xr-JDBxsDxArbIyjqLPRXNfsycLmQ8d10yzi3so_ak8MoUs9IxD3EOVNjipo9IQdU2RjgmuHa7NdnWBmkNBjC2F9KsFwBpSn-NGGU5klAQRuA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Cobblestone streets lined with medieval architecture and the aroma of fresh waffles create a charming and nostalgic atmosphere, perfect for leisurely exploration."
"[""Shorttrip""]",3,1,1,1,0,1,1,1,1,1,"06, 07, 08","Reykjavik, Iceland",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoEnSadS5V9__Bz-rjIRLO3iqeacthnKG6Ty7aSIJ63kwFBZLntprKWPqRC8qLHBm82KLmj9lZG9nsLQkk3E3LG4fdAwmcupQXRn9luwX1MWigWNJYSSmbYgbr7j1wI7N3IkHtUNEwGSVMNixT7s1mZLDPhG4oi4P64YUoCviz5mmeksAMldqgnnVIGkS_uBheUS11DryP68Bt88WOVK0qtiL7a2LawioqYCp6dGJ9iTX5nxj3n_6Y5UScxm-XX90MueTNcz4KY2Ymw8C2T5OC1dhJpCuRWw61aNwlGSuptumD_yBSRtlqYXmY3db28XfOz_aPewGbX5ZJIan9DxFjkupnwVBrM6GKPAE2GQrfIrOkGthkKFS8xZt6UAHFFXuhnHOYpC-sJDOY5LjHLC_KolD0gPjErZ_TuHNiUiNizEKTzjIUZcFVQiLvN3x923ywltvfI5KY4pBBtdz14hC6hHrRoK4kUwvUFhWoxKRICFscPwuqnhopCcPXvlBmKAB8Is8uXhQ0AtUc03NmLJEyktuB00H1anIFnjK2jpmsW0D8n2lIeBIPSJLT8bQhWp-CGWMJwpKlhwg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Colorful rooftops, crisp sea air, and the allure of geothermal pools create a unique blend of natural beauty and urban charm."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"04, 05, 09","Seoul, South Korea",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHr6DbU-wn5B_AQ8_E8tHC6BeEIGSG0jQoqHBgF3QEQ3KJIQvCynafxlxo_Aa9AmCx3PgQwr0vC7vRcrn8rWotPdu5wEvlHPp5N62v54S5MN7JptlHznoEPUjVeeF8GKcbqnYGJINdu2bAGlvCu29DL46K3TYPrGEGY-M_a9F2QG5bLrdEVl-aeES4NUFjY30O45rPhgkRsrOWNVIovsAO2pM_odXoBOEBVmxCqsrYUxOWZ4QHOqDUiJAeuZcRJHnqAZRrg9nwQMPcwDB8XHjBlmrL2TGxrwH_v6Pqkwvv6UV5pkQOUPeOeLmZUDLmg9sb0HwdXDllz5jGZgoo_hadhoMV0CwTUeT-qJlMCB0ibTYVL6jtLlwqv11xtRd2t8C2R67H1b1BBCue5Eut_2z6Cn5VcRkp8wUmVw8O7Zxel9N-eCpfXe2VhtMsV0-3LC5W2lRupdU4qSUR2se3BawknS06xR-7CraHdfEYB_Ah_vXCwWK9qWB-kqiW3y1s3omIx12oip6PINg6N0AqpLP_2ZFrhRSDgG9V5hvaDoZem47N2rksVh3UkQrtOf0cUjwU1roh8fU8qj7A&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A dynamic blend of futuristic skyscrapers and ancient palaces, bustling markets, and tranquil parks, creating an energetic yet harmonious urban experience."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,0,"04, 05, 09","Ankara, Turkey",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHo6_iNXnGp1hu_9rUcMZCK4aePWOpKJ64YaIhN74Q4n3A16dbLWzSEXF3E7dQKldQxt2gMpVEqj5GQn4lbuoPf1rYq43_KyZ8_Jkye-RsqJJf6Q4ltaCYc7--R8XDydp0PnGuzH56oRJlvOnANkif2gaNP8nAlNoIZWfHmaffzjRL0GdjajpIL0HfoGTqH0JRkzigdykMS79svPK9KDqqrz_h44YoSwPN4LmxmN55M-boQrwpy3exusBXqjDP8tiJRZn6weIPysIDkGhwdWbgyEWGEpkdfhSG6g1n1jOYdaBAy7-ydszfmMGpekRLIJeYuyKA_XwSwmFC1H1fNwg4P6KIR7C7vb6_rUH9vJGnBuvig79ERCUNQGqPonSngKspJZ0kd2EzyzCjxRiFs_Rjz8fjl77OvxTahAhCnHYJZziB0xOALzVAWw0z5U0ryaWvVjsA8DINp9Cvu-QK6C-Q-vRngzxSi1_lrAzZW_d1v4fva_oBM_ucz5SHJ4crH2d0hWWE2vZCJy1VKRa4bhaiZzFo_cRYAljYB8Sivgrd86C9QPsDrzaA1BqJaIrYUcV8thS1Io9T2U8w&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A blend of modern and historic vibes, offering bustling markets, serene parks, and a rich tapestry of cultural experiences."
"[""Shorttrip""]",3,1,0,1,0,0,1,1,1,1,"04, 05, 10","Kyoto, Japan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqH57Sra07FIUg3RjDBJ7J27gQMuFnFQykFjTbjb41bvnLnQKdsfj4frEDsfWnsNEoOLdiVMmRaY1bWT3kXsAE0QtKwwTnYetbDeLF9QjbIDslrDFYGmL0odZQ_akvDRVeaj3FICyqwG_Tdy1He0hHgdxVWMiPSnURr3hpsYraiRRq8-9V_L1irhaPtaehosWK0MDmE5wChLcMmFWalIBY5yiHp6U-Y80H_IukzJ-7MdsR_RPNd9gUOBN7Kxv4tGh6KkkxnNkKaS94Y4aQYYvi3rsl6Dcht3s2TJkBS5UcDaN8S3wJp4GHdtrTFHinpMbF2_YtGWhV6orAww4WDddqA0J1axJaBSAmXGh1WXbSK5Y23v5luM1ZKvE4uZUfyUkwj2CmkddSrO-lPCKBOharlP7rSNCi1_XfNeL9Rsf9_M-BGdgXve3KOrcE7KvJ9PXQeuElUM0srP9PBLlF5P4Znn_CDVbBLTaJK4kS_zonG_kGpPYwvBU-KMZkKKtQGF1b2Fcr00PqOdQrq9LeeWWAht-4--4C1yPGxzca_6nStmb3iB46ttq_vxD1_QNwfO1fi5MfQ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Serene temples and vibrant gardens blend with the gentle rustle of bamboo forests, creating a tranquil yet deeply enriching experience."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,0,"01, 02, 03","Tampa, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoyoIsEOBjOci_Q90qwimoe-nncCJxq2iYUKzeeTWUVMN8rT5bH4bynl8jDxet3KC3PpOmPRfx3gEi56pl5LbdbkYsRn7fG6v_bvGVjEeg7Md8a902eoU_C-7bfHgdkT7LeRhDE3PWj7J6EKt8XrvIC11Kf3KfdTvd1jmRrV6PTWawPLcIrYJJ7u27cFutUlOwtju-IqdyYzQSqKLEC1Nt2xX6OuzA9Rb90OcCInWAKUly3gL88ZA600pETkDw5fU_2h1g3kP-EVMnvNb9NYFF_DjXFKP5sV2q3NR4o8-n0dKsrzTvUdZqMupffit33rrLEPVDLWNHaEjwxF5ZhlGd1BN-rEFnhKVwjsO9XY2us1iTGYzt-OKD-UxrjACs9zjAbwQOF3eEmZo1IHvk8JRL4-sIOylqWC6PAvbZIgdf4tCqvFDhgQ4eJLTcVbk5n-L0BNSuclYgabA_s7Trj9j0LmeoOdkhdouXh9Vs3U5brxqCIyY9bkUdkcWheKAtHu4Dl_3bvP_LL2QsVya-AhjjCZ8kBYbwDyE5fxsb5_-Cxb_uT2e-03I1vWAlP2a3vma5MADmX9GCMIw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Sun-drenched streets, vibrant waterfronts, and a lively cultural scene create an inviting mix of relaxation and adventure for visitors."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,0,"06, 07, 08","Dublin, Ireland",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHo0_YK6MG7HiKgrEgjw2ZmpxjIV3YGDQxOZgeFJXxRY-dfeYRudaMjROvOm1sdDcwpHwnltRHHaIF-i0uelmxfKf6TBpG-th8LJ5M25mSP_T6H5_tck6BqUcUzvrXfdzPlf6SXhy-1Ji5mvCSP7MLkAWuMkPBbLOV_-4kEEpCaAx9UDa_iWy4a5E6g9lOFZW3eSOsaiW7eGq6p6LRTbA7IpOY5ViiYs8L2XODIqB8ZUnxNokfEvCrzppCW5urD_avn344CJWbebeZeurcGeBoTDA5uCY9hLNXfXoDGOB4ksY8fc6_2wxtV-oHQFFmNwgrcpV45raGtoegimKFxQ0D5ExHVvcunkUimQFP1HRgLpSDS7YyX-K9i6uUhSBHDzcrXRyJ28-xK7mJzsYj5NyC2mRp3dGGzFTOVGgwNvzTQB853myqCnT9geoVHh6Mn3jCkdl1O273JJEVikUj8IctSbDPSwtgXgvfQFyKhHt64TPY5dVEPdAYrLcLQcQ-WdkAyR9v-gRSazw8fx91CptmU4bsJl6tUukbJhNyx_Iu1Vc6-cVvbMwXFDsjNgQNuroHaMiuII&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming cobblestone streets, lively pubs filled with music, and a rich tapestry of history create a welcoming and vibrant atmosphere."
